IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.200.178,2052,0,false,SIN,Asia Pacific,Singapore,11,0.20
8.219.251.207,2052,0,false,SIN,Asia Pacific,Singapore,9,0.20
8.219.110.248,2052,0,false,SIN,Asia Pacific,Singapore,7,0.20
8.219.199.70,2052,0,false,SIN,Asia Pacific,Singapore,10,0.19
47.236.198.218,2052,0,false,SIN,Asia Pacific,Singapore,6,0.19
8.219.8.244,2052,0,false,SIN,Asia Pacific,Singapore,4,0.19
8.219.143.124,2052,0,false,SIN,Asia Pacific,Singapore,9,0.19
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.19
8.219.199.70,2052,0,false,SIN,Asia Pacific,Singapore,8,0.19
8.219.216.234,2052,0,false,SIN,Asia Pacific,Singapore,5,0.18
8.219.210.214,2052,0,false,SIN,Asia Pacific,Singapore,7,0.18
8.219.110.41,2052,0,false,SIN,Asia Pacific,Singapore,6,0.18
8.219.56.244,2052,0,false,SIN,Asia Pacific,Singapore,3,0.18
8.222.145.43,2052,0,false,SIN,Asia Pacific,Singapore,10,0.17
47.236.164.65,2052,0,false,SIN,Asia Pacific,Singapore,15,0.17
8.222.171.236,2052,0,false,SIN,Asia Pacific,Singapore,7,0.16
47.236.99.59,2052,0,false,SIN,Asia Pacific,Singapore,9,0.13
47.236.160.50,2052,0,false,SIN,Asia Pacific,Singapore,9,0.10
47.243.179.249,2052,0,false,HKG,Asia Pacific,Hong Kong,41,0.08
8.219.239.79,2052,0,false,SIN,Asia Pacific,Singapore,7,0.08
47.243.179.249,2052,0,false,HKG,Asia Pacific,Hong Kong,38,0.07
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,0.06
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.05
47.74.43.143,2052,0,false,NRT,Asia Pacific,Tokyo,68,0.05
47.74.43.143,2052,0,false,NRT,Asia Pacific,Tokyo,67,0.05
47.74.6.157,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.91.1.38,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.05
47.245.37.56,2052,0,false,NRT,Asia Pacific,Tokyo,82,0.05
47.245.14.74,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.05
47.245.52.197,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.91.1.94,2052,0,false,NRT,Asia Pacific,Tokyo,80,0.05
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.31.153,2052,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.74.54.182,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.12.189,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.91.22.66,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.245.55.202,2052,0,false,NRT,Asia Pacific,Tokyo,78,0.05
47.245.59.167,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.74.6.55,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
47.245.39.116,2052,0,false,NRT,Asia Pacific,Tokyo,81,0.05
47.74.53.112,2052,0,false,NRT,Asia Pacific,Tokyo,73,0.05
47.74.3.165,2052,0,false,NRT,Asia Pacific,Tokyo,75,0.05
47.74.6.157,2052,0,false,NRT,Asia Pacific,Tokyo,90,0.05
47.245.31.153,2052,0,false,NRT,Asia Pacific,Tokyo,72,0.05
47.91.22.66,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.04
47.74.54.182,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.04
47.74.3.165,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.03
47.245.52.197,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.03
47.245.39.116,2052,0,false,NRT,Asia Pacific,Tokyo,76,0.03
47.245.37.56,2052,0,false,NRT,Asia Pacific,Tokyo,72,0.03
47.245.59.167,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.03
47.245.55.202,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.03
8.212.27.208,2052,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.27.208,2052,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.212.26.72,2052,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.41,2052,0,false,HKG,Asia Pacific,Hong Kong,39,0.00
8.212.26.41,2052,0,false,HKG,Asia Pacific,Hong Kong,40,0.00
8.212.26.72,2052,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.219.123.11,2052,0,false,SIN,Asia Pacific,Singapore,6,0.00
8.219.63.193,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.00
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.00
8.219.147.58,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.110.248,2052,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.143.124,2052,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.96.228,2052,0,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,29,0.00
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,0.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.00
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,0.00
